scope,metric,n,eligible_papers,mean,median,q1,q3,min,max,paper_normalized_mean,paper_normalized_median,conference_equal_paper_normalized_mean
module=results/weight mixtures,table_columns,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
module=results/weight mixtures,table_header_levels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=results/weight mixtures,table_row_groups,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=reward_settings,caption_words,1,1,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
module=reward_settings,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=reward_settings,font_size_min,1,1,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2
module=reward_settings,font_size_median,1,1,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2,7.2
module=reward_settings,font_size_max,1,1,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8
module=reward_settings,table_rows,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=reward_settings,table_columns,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=reward_settings,table_header_levels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=reward_settings,table_row_groups,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=reward_settings,decimal_precision,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=robustness,caption_words,5,1,29.6,32.0,21.0,39.0,14.0,42.0,29.6,29.6,29.6
module=robustness,panels,5,1,3.2,2.0,2.0,2.0,2.0,8.0,3.2,3.2,3.2
module=robustness,series,4,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=robustness,legend_items,5,1,3.4,2.0,2.0,3.0,2.0,8.0,3.4,3.4,3.4
module=robustness,annotations,5,1,3.0,2.0,2.0,2.0,1.0,8.0,3.0,3.0,3.0
module=robustness,data_marks_estimate,5,1,70.4,32.0,24.0,36.0,20.0,240.0,70.4,70.4,70.4
module=robustness,complexity,5,1,3.2,3.0,3.0,3.0,2.0,5.0,3.2,3.2,3.2
module=robustness,font_size_min,5,1,5.7,5.5,5.5,6.0,5.5,6.0,5.7,5.7,5.7
module=robustness,font_size_median,5,1,7.7,7.5,7.5,8.0,7.5,8.0,7.7,7.7,7.7
module=robustness,font_size_max,5,1,9.4,9.5,9.5,9.5,9.0,9.5,9.4,9.4,9.4
module=robustness,color_count,5,1,5.8,6.0,6.0,6.0,5.0,6.0,5.8,5.8,5.8
module=robustness,marker_types,4,1,1.25,1.0,1.0,1.25,1.0,2.0,1.25,1.25,1.25
module=robustness,line_styles,5,1,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0
module=robustness,reference_lines,5,1,1.6,0.0,0.0,0.0,0.0,8.0,1.6,1.6,1.6
module=robustness,line_width_pt,5,1,0.94,1.0,0.9,1.0,0.8,1.0,0.94,0.94,0.94
module=scaling_analysis,caption_words,1,1,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
module=scaling_analysis,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=scaling_analysis,font_size_min,1,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
module=scaling_analysis,font_size_median,1,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
module=scaling_analysis,font_size_max,1,1,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
module=scaling_analysis,table_rows,1,1,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
module=scaling_analysis,table_columns,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=scaling_analysis,table_header_levels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=scaling_analysis,table_row_groups,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=scaling_analysis,decimal_precision,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=scenario datasets,caption_words,1,1,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
module=scenario datasets,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=scenario datasets,font_size_min,1,1,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
module=scenario datasets,font_size_median,1,1,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
module=scenario datasets,font_size_max,1,1,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
module=scenario datasets,table_rows,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=scenario datasets,table_columns,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=scenario datasets,table_header_levels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=scenario datasets,table_row_groups,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=scenario-distribution robustness,caption_words,1,1,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
module=scenario-distribution robustness,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=scenario-distribution robustness,font_size_min,1,1,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
module=scenario-distribution robustness,font_size_median,1,1,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
module=scenario-distribution robustness,font_size_max,1,1,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
module=scenario-distribution robustness,table_rows,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
module=scenario-distribution robustness,table_columns,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=scenario-distribution robustness,table_header_levels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=scenario-distribution robustness,table_row_groups,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=scenario-distribution robustness,decimal_precision,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=stability and dimension ablation,caption_words,1,1,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0
module=stability and dimension ablation,panels,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=stability and dimension ablation,series,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=stability and dimension ablation,legend_items,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=stability and dimension ablation,annotations,1,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
module=stability and dimension ablation,data_marks_estimate,1,1,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
module=stability and dimension ablation,complexity,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=stability and dimension ablation,font_size_min,1,1,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
module=stability and dimension ablation,font_size_median,1,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
module=stability and dimension ablation,font_size_max,1,1,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
module=stability and dimension ablation,color_count,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=stability and dimension ablation,marker_types,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=stability and dimension ablation,line_styles,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=stability and dimension ablation,reference_lines,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=stability and dimension ablation,line_width_pt,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=survey versus revealed values,caption_words,1,1,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
module=survey versus revealed values,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=survey versus revealed values,font_size_min,1,1,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
module=survey versus revealed values,font_size_median,1,1,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
module=survey versus revealed values,font_size_max,1,1,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5
module=survey versus revealed values,table_rows,1,1,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0
module=survey versus revealed values,table_columns,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=survey versus revealed values,table_header_levels,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=survey versus revealed values,table_row_groups,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=survey versus revealed values,decimal_precision,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=synthetic beta ablation,caption_words,1,1,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
module=synthetic beta ablation,panels,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=synthetic beta ablation,series,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=synthetic beta ablation,legend_items,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=synthetic beta ablation,annotations,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=synthetic beta ablation,complexity,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=synthetic beta ablation,font_size_min,1,1,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.3
module=synthetic beta ablation,font_size_median,1,1,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7
module=synthetic beta ablation,font_size_max,1,1,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3
module=synthetic beta ablation,color_count,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=synthetic beta ablation,marker_types,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=synthetic beta ablation,line_styles,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=synthetic beta ablation,reference_lines,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=synthetic beta ablation,line_width_pt,1,1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
module=synthetic dataset,caption_words,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
module=synthetic dataset,panels,1,1,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0
module=synthetic dataset,series,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=synthetic dataset,legend_items,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=synthetic dataset,annotations,1,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
module=synthetic dataset,data_marks_estimate,1,1,34000.0,34000.0,34000.0,34000.0,34000.0,34000.0,34000.0,34000.0,34000.0
module=synthetic dataset,complexity,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
module=synthetic dataset,font_size_min,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=synthetic dataset,font_size_median,1,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
module=synthetic dataset,font_size_max,1,1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
module=synthetic dataset,color_count,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=synthetic dataset,marker_types,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=synthetic dataset,line_styles,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=synthetic dataset,reference_lines,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=synthetic dataset,line_width_pt,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
module=synthetic main comparison,caption_words,1,1,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0
module=synthetic main comparison,panels,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=synthetic main comparison,series,1,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
module=synthetic main comparison,legend_items,1,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
module=synthetic main comparison,annotations,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
module=synthetic main comparison,complexity,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
module=synthetic main comparison,font_size_min,1,1,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7
module=synthetic main comparison,font_size_median,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=synthetic main comparison,font_size_max,1,1,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7
module=synthetic main comparison,color_count,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
module=synthetic main comparison,marker_types,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=synthetic main comparison,line_styles,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=synthetic main comparison,reference_lines,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=synthetic main comparison,line_width_pt,1,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8
module=theory,caption_words,72,43,46.930556,35.0,22.75,64.5,4.0,150.0,48.722868,39.666667,48.600926
module=theory,panels,72,43,1.986111,1.0,1.0,3.0,1.0,6.0,2.044574,1.666667,2.019537
module=theory,series,42,29,3.595238,3.0,2.0,4.0,0.0,11.0,3.66092,3.0,3.703526
module=theory,legend_items,59,40,2.118644,2.0,0.0,3.0,0.0,12.0,2.327083,2.0,2.340686
module=theory,annotations,59,40,7.322034,6.0,2.5,10.0,0.0,28.0,7.454167,6.416667,7.575874
module=theory,data_marks_estimate,52,35,918.346154,35.0,19.5,162.5,1.0,28000.0,702.438095,35.0,653.498016
module=theory,complexity,59,40,3.135593,3.0,2.5,4.0,1.0,5.0,3.089583,3.0,3.10795
module=theory,font_size_min,72,43,6.461792,6.0,5.5,7.0,2.449,10.7,6.380027,6.2,6.442583
module=theory,font_size_median,72,43,8.246708,8.0,7.0,9.0,6.0,13.0,8.207322,8.0,8.230149
module=theory,font_size_max,72,43,10.263889,10.0,8.875,11.0,6.0,18.0,10.28876,10.0,10.271019
module=theory,color_count,59,40,5.084746,5.0,3.0,6.0,1.0,24.0,4.979167,5.0,5.028559
module=theory,marker_types,49,34,1.061224,1.0,0.0,2.0,0.0,4.0,1.218137,1.0,1.210965
module=theory,line_styles,59,40,1.559322,1.0,1.0,2.0,0.0,4.0,1.720833,1.75,1.730392
module=theory,reference_lines,59,40,0.423729,0.0,0.0,0.0,0.0,4.0,0.402083,0.0,0.414216
module=theory,line_width_pt,50,35,1.188,1.0,0.925,1.2,0.5,6.0,1.265238,1.0,1.249973
module=theory,table_rows,13,13,5.307692,4.0,3.0,6.0,1.0,13.0,5.307692,4.0,5.345238
module=theory,table_columns,13,13,4.615385,4.0,4.0,5.0,2.0,9.0,4.615385,4.0,4.607143
module=theory,table_header_levels,13,13,1.153846,1.0,1.0,1.0,1.0,2.0,1.153846,1.0,1.142857
module=theory,table_row_groups,13,13,1.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,1.011905
module=theory,decimal_precision,7,7,2.714286,2.0,2.0,3.5,2.0,4.0,2.714286,2.0,2.8
module=theory / optimal polynomial,caption_words,1,1,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
module=theory / optimal polynomial,panels,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=theory / optimal polynomial,series,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=theory / optimal polynomial,legend_items,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=theory / optimal polynomial,annotations,1,1,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
module=theory / optimal polynomial,data_marks_estimate,1,1,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0
module=theory / optimal polynomial,complexity,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=theory / optimal polynomial,font_size_min,1,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
module=theory / optimal polynomial,font_size_median,1,1,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
module=theory / optimal polynomial,font_size_max,1,1,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
module=theory / optimal polynomial,color_count,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=theory / optimal polynomial,marker_types,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=theory / optimal polynomial,line_styles,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=theory / optimal polynomial,reference_lines,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=theory / optimal polynomial,line_width_pt,1,1,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
module=theory / §3.3,caption_words,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
module=theory / §3.3,panels,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=theory / §3.3,legend_items,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=theory / §3.3,annotations,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=theory / §3.3,data_marks_estimate,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=theory / §3.3,complexity,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=theory / §3.3,font_size_min,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
module=theory / §3.3,font_size_median,1,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
module=theory / §3.3,font_size_max,1,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
module=theory / §3.3,color_count,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=theory / §3.3,marker_types,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=theory / §3.3,line_styles,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=theory / §3.3,reference_lines,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=theory / §3.3,line_width_pt,1,1,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7
module=theory / §8.1 MDPs with Partially Known Dynamics,caption_words,1,1,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0
module=theory / §8.1 MDPs with Partially Known Dynamics,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=theory / §8.1 MDPs with Partially Known Dynamics,series,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=theory / §8.1 MDPs with Partially Known Dynamics,legend_items,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=theory / §8.1 MDPs with Partially Known Dynamics,annotations,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
module=theory / §8.1 MDPs with Partially Known Dynamics,data_marks_estimate,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=theory / §8.1 MDPs with Partially Known Dynamics,complexity,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=theory / §8.1 MDPs with Partially Known Dynamics,font_size_min,1,1,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67,4.67
module=theory / §8.1 MDPs with Partially Known Dynamics,font_size_median,1,1,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67
module=theory / §8.1 MDPs with Partially Known Dynamics,font_size_max,1,1,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67,6.67
module=theory / §8.1 MDPs with Partially Known Dynamics,color_count,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=theory / §8.1 MDPs with Partially Known Dynamics,marker_types,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=theory / §8.1 MDPs with Partially Known Dynamics,line_styles,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=theory / §8.1 MDPs with Partially Known Dynamics,reference_lines,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=theory / §8.1 MDPs with Partially Known Dynamics,line_width_pt,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=theory latent spaces,caption_words,1,1,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0
module=theory latent spaces,panels,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=theory latent spaces,series,1,1,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
module=theory latent spaces,legend_items,1,1,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
module=theory latent spaces,annotations,1,1,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
module=theory latent spaces,data_marks_estimate,1,1,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
module=theory latent spaces,complexity,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=theory latent spaces,font_size_min,1,1,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
module=theory latent spaces,font_size_median,1,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
module=theory latent spaces,font_size_max,1,1,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
module=theory latent spaces,color_count,1,1,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
module=theory latent spaces,marker_types,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=theory latent spaces,line_styles,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=theory latent spaces,reference_lines,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=theory/mechanism,caption_words,1,1,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0
module=theory/mechanism,panels,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=theory/mechanism,legend_items,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=theory/mechanism,annotations,1,1,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
module=theory/mechanism,complexity,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=theory/mechanism,font_size_min,1,1,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
module=theory/mechanism,font_size_median,1,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
module=theory/mechanism,font_size_max,1,1,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5
module=theory/mechanism,color_count,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=theory/mechanism,marker_types,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=theory/mechanism,line_styles,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=theory/mechanism,reference_lines,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=theory/mechanism,line_width_pt,1,1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
module=theory_mechanism,caption_words,2,1,43.0,43.0,39.0,47.0,35.0,51.0,43.0,43.0,43.0
module=theory_mechanism,panels,2,1,2.5,2.5,2.25,2.75,2.0,3.0,2.5,2.5,2.5
module=theory_mechanism,series,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=theory_mechanism,legend_items,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=theory_mechanism,annotations,2,1,5.5,5.5,4.25,6.75,3.0,8.0,5.5,5.5,5.5
module=theory_mechanism,data_marks_estimate,2,1,110.0,110.0,65.0,155.0,20.0,200.0,110.0,110.0,110.0
module=theory_mechanism,complexity,2,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=theory_mechanism,font_size_min,2,1,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
module=theory_mechanism,font_size_median,2,1,13.5,13.5,13.25,13.75,13.0,14.0,13.5,13.5,13.5
module=theory_mechanism,font_size_max,2,1,22.5,22.5,20.75,24.25,19.0,26.0,22.5,22.5,22.5
module=theory_mechanism,color_count,2,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=theory_mechanism,marker_types,2,1,1.5,1.5,1.25,1.75,1.0,2.0,1.5,1.5,1.5
module=theory_mechanism,line_styles,2,1,2.5,2.5,2.25,2.75,2.0,3.0,2.5,2.5,2.5
module=theory_mechanism,reference_lines,2,1,0.5,0.5,0.25,0.75,0.0,1.0,0.5,0.5,0.5
module=theory_mechanism,line_width_pt,2,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=§1 Introduction,caption_words,1,1,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0
module=§1 Introduction,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=§1 Introduction,legend_items,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=§1 Introduction,annotations,1,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
module=§1 Introduction,complexity,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=§1 Introduction,font_size_min,1,1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
module=§1 Introduction,font_size_median,1,1,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
module=§1 Introduction,font_size_max,1,1,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
module=§1 Introduction,color_count,1,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
module=§1 Introduction,marker_types,1,1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
module=§1 Introduction,line_styles,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
module=§1 Introduction,reference_lines,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
module=§1 Introduction,line_width_pt,1,1,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
module=§2 Methodology — MoCA overview,caption_words,1,1,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
module=§2 Methodology — MoCA overview,panels,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
