statistic,value,figure_count,figure_share,papers_present,paper_prevalence,conference_equal_paper_prevalence
hex,#D84A72,1,0.000326,1,0.004,0.003333
hex,#D84C48,1,0.000326,1,0.004,0.005
hex,#D870D0,1,0.000326,1,0.004,0.003333
hex,#D87416,1,0.000326,1,0.004,0.003333
hex,#D87418,1,0.000326,1,0.004,0.003333
hex,#D87845,1,0.000326,1,0.004,0.003333
hex,#D87912,1,0.000326,1,0.004,0.003333
hex,#D88420,1,0.000326,1,0.004,0.005
hex,#D88932,1,0.000326,1,0.004,0.005
hex,#D88C3A,1,0.000326,1,0.004,0.003333
hex,#D89A58,1,0.000326,1,0.004,0.003333
hex,#D8B17D,1,0.000326,1,0.004,0.003333
hex,#D8B365,1,0.000326,1,0.004,0.003333
hex,#D8B58C,1,0.000326,1,0.004,0.005
hex,#D8B8E8,1,0.000326,1,0.004,0.005
hex,#D8BFD8,1,0.000326,1,0.004,0.003333
hex,#D8C28F,1,0.000326,1,0.004,0.005
hex,#D8C4EC,1,0.000326,1,0.004,0.005
hex,#D8C8B5,1,0.000326,1,0.004,0.005
hex,#D8C8E8,1,0.000326,1,0.004,0.005
hex,#D8C9A7,1,0.000326,1,0.004,0.005
hex,#D8C9F2,1,0.000326,1,0.004,0.005
hex,#D8CCC5,1,0.000326,1,0.004,0.005
hex,#D8D7E9,1,0.000326,1,0.004,0.005
hex,#D8DDE4,1,0.000326,1,0.004,0.005
hex,#D8DDF8,1,0.000326,1,0.004,0.003333
hex,#D8E1ED,1,0.000326,1,0.004,0.003333
hex,#D8E1EF,1,0.000326,1,0.004,0.003333
hex,#D8E1F6,1,0.000326,1,0.004,0.005
hex,#D8E1FF,1,0.000326,1,0.004,0.003333
hex,#D8E5F0,1,0.000326,1,0.004,0.003333
hex,#D8E5F5,1,0.000326,1,0.004,0.005
hex,#D8E6EF,1,0.000326,1,0.004,0.005
hex,#D8E9F8,1,0.000326,1,0.004,0.005
hex,#D8EAF7,1,0.000326,1,0.004,0.003333
hex,#D8EBDD,1,0.000326,1,0.004,0.003333
hex,#D8ECE7,1,0.000326,1,0.004,0.003333
hex,#D8ECF4,1,0.000326,1,0.004,0.003333
hex,#D8EFD8,1,0.000326,1,0.004,0.003333
hex,#D8F0C8,1,0.000326,1,0.004,0.003333
hex,#D8F0D8,1,0.000326,1,0.004,0.005
hex,#D8F2AF,1,0.000326,1,0.004,0.005
hex,#D94A50,1,0.000326,1,0.004,0.005
hex,#D94B45,1,0.000326,1,0.004,0.005
hex,#D94F57,1,0.000326,1,0.004,0.003333
hex,#D94F67,1,0.000326,1,0.004,0.005
hex,#D95049,1,0.000326,1,0.004,0.005
hex,#D95420,1,0.000326,1,0.004,0.003333
hex,#D9544D,1,0.000326,1,0.004,0.003333
hex,#D95865,1,0.000326,1,0.004,0.003333
hex,#D95B63,1,0.000326,1,0.004,0.003333
hex,#D95C45,1,0.000326,1,0.004,0.005
hex,#D95C5C,1,0.000326,1,0.004,0.003333
hex,#D95C8B,1,0.000326,1,0.004,0.005
hex,#D95F3F,1,0.000326,1,0.004,0.003333
hex,#D95F6A,1,0.000326,1,0.004,0.005
hex,#D96247,1,0.000326,1,0.004,0.005
hex,#D96518,1,0.000326,1,0.004,0.003333
hex,#D9651A,1,0.000326,1,0.004,0.003333
hex,#D96F70,1,0.000326,1,0.004,0.003333
hex,#D97451,1,0.000326,1,0.004,0.005
hex,#D9772B,1,0.000326,1,0.004,0.003333
hex,#D97841,1,0.000326,1,0.004,0.005
hex,#D9821B,1,0.000326,1,0.004,0.005
hex,#D983C8,1,0.000326,1,0.004,0.003333
hex,#D98449,1,0.000326,1,0.004,0.005
hex,#D985D9,1,0.000326,1,0.004,0.003333
hex,#D98768,1,0.000326,1,0.004,0.005
hex,#D98791,1,0.000326,1,0.004,0.005
hex,#D987D8,1,0.000326,1,0.004,0.003333
hex,#D98958,1,0.000326,1,0.004,0.005
hex,#D98AD8,1,0.000326,1,0.004,0.003333
hex,#D98B3A,1,0.000326,1,0.004,0.005
hex,#D98BC5,1,0.000326,1,0.004,0.003333
hex,#D9903D,1,0.000326,1,0.004,0.003333
hex,#D99B43,1,0.000326,1,0.004,0.005
hex,#D99B95,1,0.000326,1,0.004,0.005
hex,#D9A060,1,0.000326,1,0.004,0.003333
hex,#D9A1A0,1,0.000326,1,0.004,0.003333
hex,#D9A1EC,1,0.000326,1,0.004,0.003333
hex,#D9A35B,1,0.000326,1,0.004,0.003333
hex,#D9A595,1,0.000326,1,0.004,0.003333
hex,#D9B26F,1,0.000326,1,0.004,0.005
hex,#D9B38C,1,0.000326,1,0.004,0.003333
hex,#D9B400,1,0.000326,1,0.004,0.005
hex,#D9C0A8,1,0.000326,1,0.004,0.005
hex,#D9C6A9,1,0.000326,1,0.004,0.003333
hex,#D9C7E8,1,0.000326,1,0.004,0.005
hex,#D9C7FF,1,0.000326,1,0.004,0.003333
hex,#D9C8C0,1,0.000326,1,0.004,0.005
hex,#D9C8E9,1,0.000326,1,0.004,0.003333
hex,#D9C947,1,0.000326,1,0.004,0.005
hex,#D9CBB7,1,0.000326,1,0.004,0.003333
hex,#D9CBE8,1,0.000326,1,0.004,0.003333
hex,#D9CFC7,1,0.000326,1,0.004,0.005
hex,#D9D0DE,1,0.000326,1,0.004,0.003333
hex,#D9D7E8,1,0.000326,1,0.004,0.005
hex,#D9E1F1,1,0.000326,1,0.004,0.005
hex,#D9E2EC,1,0.000326,1,0.004,0.005
hex,#D9E3F2,1,0.000326,1,0.004,0.003333
hex,#D9E4EF,1,0.000326,1,0.004,0.003333
hex,#D9E6C7,1,0.000326,1,0.004,0.003333
hex,#D9E7F3,1,0.000326,1,0.004,0.003333
hex,#D9E8FA,1,0.000326,1,0.004,0.003333
hex,#D9E9F7,1,0.000326,1,0.004,0.005
hex,#D9EAF4,1,0.000326,1,0.004,0.003333
hex,#D9EEF8,1,0.000326,1,0.004,0.005
hex,#D9EFD0,1,0.000326,1,0.004,0.003333
hex,#D9EFD2,1,0.000326,1,0.004,0.005
hex,#D9F2D0,1,0.000326,1,0.004,0.005
hex,#D9F2EE,1,0.000326,1,0.004,0.005
hex,#D9F5D6,1,0.000326,1,0.004,0.003333
hex,#DA3232,1,0.000326,1,0.004,0.003333
hex,#DA3433,1,0.000326,1,0.004,0.005
hex,#DA554F,1,0.000326,1,0.004,0.003333
hex,#DA5B69,1,0.000326,1,0.004,0.005
hex,#DA7842,1,0.000326,1,0.004,0.003333
hex,#DA8B3E,1,0.000326,1,0.004,0.005
hex,#DA8BC3,1,0.000326,1,0.004,0.003333
hex,#DAE3F4,1,0.000326,1,0.004,0.005
hex,#DAEBE8,1,0.000326,1,0.004,0.003333
hex,#DAF0EE,1,0.000326,1,0.004,0.003333
hex,#DAF1CC,1,0.000326,1,0.004,0.005
hex,#DAF1F9,1,0.000326,1,0.004,0.003333
hex,#DB4437,1,0.000326,1,0.004,0.003333
hex,#DB5D67,1,0.000326,1,0.004,0.003333
hex,#DB8B68,1,0.000326,1,0.004,0.005
hex,#DBA860,1,0.000326,1,0.004,0.003333
hex,#DBDBDB,1,0.000326,1,0.004,0.005
hex,#DBE6F4,1,0.000326,1,0.004,0.005
hex,#DBE9ED,1,0.000326,1,0.004,0.003333
hex,#DBE9F6,1,0.000326,1,0.004,0.005
hex,#DCC78D,1,0.000326,1,0.004,0.003333
hex,#DCC9E9,1,0.000326,1,0.004,0.003333
hex,#DCC9EA,1,0.000326,1,0.004,0.005
hex,#DCCC83,1,0.000326,1,0.004,0.003333
hex,#DCCFC0,1,0.000326,1,0.004,0.003333
hex,#DCDCFB,1,0.000326,1,0.004,0.005
hex,#DCDFF0,1,0.000326,1,0.004,0.003333
hex,#DCE4F2,1,0.000326,1,0.004,0.003333
hex,#DCE6F1,1,0.000326,1,0.004,0.005
hex,#DCE6F2,1,0.000326,1,0.004,0.003333
hex,#DCE8F8,1,0.000326,1,0.004,0.003333
hex,#DCE9F5,1,0.000326,1,0.004,0.003333
hex,#DCE9F7,1,0.000326,1,0.004,0.005
hex,#DCEAD5,1,0.000326,1,0.004,0.003333
hex,#DCEAEE,1,0.000326,1,0.004,0.003333
hex,#DCEAF4,1,0.000326,1,0.004,0.003333
hex,#DCEAF5,1,0.000326,1,0.004,0.003333
hex,#DCEBF7,1,0.000326,1,0.004,0.003333
hex,#DCEBFF,1,0.000326,1,0.004,0.003333
hex,#DCECF7,1,0.000326,1,0.004,0.003333
hex,#DCECFB,1,0.000326,1,0.004,0.003333
hex,#DCEFD8,1,0.000326,1,0.004,0.003333
hex,#DCF1F0,1,0.000326,1,0.004,0.003333
hex,#DD554E,1,0.000326,1,0.004,0.005
hex,#DD6E0E,1,0.000326,1,0.004,0.005
hex,#DD7A90,1,0.000326,1,0.004,0.003333
hex,#DDCC77,1,0.000326,1,0.004,0.005
hex,#DDE0B1,1,0.000326,1,0.004,0.003333
hex,#DDE6D4,1,0.000326,1,0.004,0.003333
hex,#DDE7F2,1,0.000326,1,0.004,0.003333
hex,#DDE8F8,1,0.000326,1,0.004,0.003333
hex,#DDEAF4,1,0.000326,1,0.004,0.005
hex,#DDEAF7,1,0.000326,1,0.004,0.003333
hex,#DDEBD8,1,0.000326,1,0.004,0.003333
hex,#DDEBFA,1,0.000326,1,0.004,0.003333
hex,#DDECFB,1,0.000326,1,0.004,0.003333
hex,#DDEDE0,1,0.000326,1,0.004,0.003333
hex,#DDEEDB,1,0.000326,1,0.004,0.003333
hex,#DDF0D2,1,0.000326,1,0.004,0.003333
hex,#DDF0F9,1,0.000326,1,0.004,0.003333
hex,#DDF1F9,1,0.000326,1,0.004,0.003333
hex,#DDF1FA,1,0.000326,1,0.004,0.003333
hex,#DDF3EA,1,0.000326,1,0.004,0.003333
hex,#DE5151,1,0.000326,1,0.004,0.003333
hex,#DE5867,1,0.000326,1,0.004,0.005
hex,#DE7387,1,0.000326,1,0.004,0.003333
hex,#DEB584,1,0.000326,1,0.004,0.003333
hex,#DEC3F2,1,0.000326,1,0.004,0.003333
hex,#DEE7F4,1,0.000326,1,0.004,0.003333
hex,#DEEFEB,1,0.000326,1,0.004,0.003333
hex,#DEF3E4,1,0.000326,1,0.004,0.005
hex,#DF5A64,1,0.000326,1,0.004,0.003333
hex,#DF6B6B,1,0.000326,1,0.004,0.003333
hex,#DF971C,1,0.000326,1,0.004,0.003333
hex,#DFA863,1,0.000326,1,0.004,0.003333
hex,#DFF0D8,1,0.000326,1,0.004,0.003333
hex,#DFF0FC,1,0.000326,1,0.004,0.005
hex,#DFF2D8,1,0.000326,1,0.004,0.003333
hex,#DFF3D9,1,0.000326,1,0.004,0.003333
hex,#DFF3FB,1,0.000326,1,0.004,0.005
hex,#E02020,1,0.000326,1,0.004,0.003333
hex,#E04A98,1,0.000326,1,0.004,0.005
hex,#E04B5A,1,0.000326,1,0.004,0.003333
hex,#E06060,1,0.000326,1,0.004,0.003333
hex,#E06464,1,0.000326,1,0.004,0.003333
hex,#E06966,1,0.000326,1,0.004,0.005
hex,#E07AC2,1,0.000326,1,0.004,0.003333
hex,#E07B18,1,0.000326,1,0.004,0.003333
hex,#E07B39,1,0.000326,1,0.004,0.005
hex,#E0A040,1,0.000326,1,0.004,0.003333
hex,#E0A31A,1,0.000326,1,0.004,0.005
hex,#E0A35A,1,0.000326,1,0.004,0.003333
hex,#E0A63B,1,0.000326,1,0.004,0.003333
hex,#E0A985,1,0.000326,1,0.004,0.003333
hex,#E0B060,1,0.000326,1,0.004,0.003333
hex,#E0B06A,1,0.000326,1,0.004,0.003333
hex,#E0B3FF,1,0.000326,1,0.004,0.005
hex,#E0C84A,1,0.000326,1,0.004,0.005
hex,#E0D5D1,1,0.000326,1,0.004,0.005
hex,#E0E0F0,1,0.000326,1,0.004,0.003333
hex,#E0EFFF,1,0.000326,1,0.004,0.005
hex,#E0F2F9,1,0.000326,1,0.004,0.003333
hex,#E13BD6,1,0.000326,1,0.004,0.005
hex,#E14B3A,1,0.000326,1,0.004,0.005
hex,#E15151,1,0.000326,1,0.004,0.003333
hex,#E15B5B,1,0.000326,1,0.004,0.003333
hex,#E17A75,1,0.000326,1,0.004,0.005
hex,#E18D7B,1,0.000326,1,0.004,0.005
hex,#E1BEE7,1,0.000326,1,0.004,0.003333
hex,#E1D1AE,1,0.000326,1,0.004,0.003333
hex,#E1EDF7,1,0.000326,1,0.004,0.005
hex,#E1EFD9,1,0.000326,1,0.004,0.003333
hex,#E1F3DB,1,0.000326,1,0.004,0.005
hex,#E23838,1,0.000326,1,0.004,0.005
hex,#E23C37,1,0.000326,1,0.004,0.005
hex,#E23C3C,1,0.000326,1,0.004,0.005
hex,#E26E68,1,0.000326,1,0.004,0.005
hex,#E277C2,1,0.000326,1,0.004,0.005
hex,#E29679,1,0.000326,1,0.004,0.005
hex,#E2A278,1,0.000326,1,0.004,0.005
hex,#E2B30E,1,0.000326,1,0.004,0.005
hex,#E2E2E2,1,0.000326,1,0.004,0.003333
hex,#E2EAD5,1,0.000326,1,0.004,0.003333
hex,#E2EDD9,1,0.000326,1,0.004,0.003333
hex,#E2F3FA,1,0.000326,1,0.004,0.003333
hex,#E32B2B,1,0.000326,1,0.004,0.005
hex,#E33E31,1,0.000326,1,0.004,0.003333
hex,#E34A9F,1,0.000326,1,0.004,0.003333
hex,#E34B3C,1,0.000326,1,0.004,0.005
hex,#E36A54,1,0.000326,1,0.004,0.003333
hex,#E36B60,1,0.000326,1,0.004,0.003333
hex,#E381C1,1,0.000326,1,0.004,0.003333
hex,#E3A054,1,0.000326,1,0.004,0.005
hex,#E3A870,1,0.000326,1,0.004,0.005
hex,#E3AE24,1,0.000326,1,0.004,0.003333
hex,#E3B94D,1,0.000326,1,0.004,0.005
hex,#E3B98D,1,0.000326,1,0.004,0.005
hex,#E3D3B9,1,0.000326,1,0.004,0.003333
hex,#E3D7C1,1,0.000326,1,0.004,0.005
hex,#E3D7C3,1,0.000326,1,0.004,0.003333
hex,#E3E3ED,1,0.000326,1,0.004,0.005
hex,#E3EBF4,1,0.000326,1,0.004,0.003333
hex,#E3ECE9,1,0.000326,1,0.004,0.005
hex,#E3ECF8,1,0.000326,1,0.004,0.003333
hex,#E3EEF8,1,0.000326,1,0.004,0.005
hex,#E3F2FD,1,0.000326,1,0.004,0.003333
hex,#E3F4F5,1,0.000326,1,0.004,0.003333
hex,#E42C2C,1,0.000326,1,0.004,0.003333
hex,#E44332,1,0.000326,1,0.004,0.005
hex,#E44E3E,1,0.000326,1,0.004,0.005
hex,#E4554D,1,0.000326,1,0.004,0.005
hex,#E47973,1,0.000326,1,0.004,0.005
hex,#E4862C,1,0.000326,1,0.004,0.005
hex,#E4A3DC,1,0.000326,1,0.004,0.005
hex,#E4A47E,1,0.000326,1,0.004,0.003333
hex,#E4B35A,1,0.000326,1,0.004,0.003333
hex,#E4B66D,1,0.000326,1,0.004,0.005
hex,#E4B6DA,1,0.000326,1,0.004,0.005
hex,#E4E4E4,1,0.000326,1,0.004,0.003333
hex,#E4E93B,1,0.000326,1,0.004,0.003333
hex,#E4EEF4,1,0.000326,1,0.004,0.003333
hex,#E4EEF7,1,0.000326,1,0.004,0.003333
hex,#E4EFF8,1,0.000326,1,0.004,0.003333
hex,#E4F1B7,1,0.000326,1,0.004,0.003333
hex,#E52A2A,1,0.000326,1,0.004,0.003333
hex,#E53E3E,1,0.000326,1,0.004,0.005
hex,#E55549,1,0.000326,1,0.004,0.005
hex,#E55A4E,1,0.000326,1,0.004,0.005
hex,#E57AA1,1,0.000326,1,0.004,0.003333
hex,#E58A3A,1,0.000326,1,0.004,0.003333
hex,#E58F2A,1,0.000326,1,0.004,0.003333
hex,#E59045,1,0.000326,1,0.004,0.005
hex,#E59A16,1,0.000326,1,0.004,0.005
hex,#E59A9C,1,0.000326,1,0.004,0.003333
hex,#E59EDD,1,0.000326,1,0.004,0.003333
hex,#E5A275,1,0.000326,1,0.004,0.003333
hex,#E5A55B,1,0.000326,1,0.004,0.005
hex,#E5A934,1,0.000326,1,0.004,0.005
hex,#E5AE00,1,0.000326,1,0.004,0.003333
hex,#E5AE3F,1,0.000326,1,0.004,0.003333
hex,#E5B46A,1,0.000326,1,0.004,0.005
hex,#E5B84A,1,0.000326,1,0.004,0.005
hex,#E5D31A,1,0.000326,1,0.004,0.003333
hex,#E5D5F2,1,0.000326,1,0.004,0.003333
hex,#E5D8C7,1,0.000326,1,0.004,0.003333
hex,#E5DEDC,1,0.000326,1,0.004,0.005
hex,#E5E0D3,1,0.000326,1,0.004,0.003333
hex,#E5E89A,1,0.000326,1,0.004,0.005
hex,#E5EEF5,1,0.000326,1,0.004,0.005
hex,#E5F2DE,1,0.000326,1,0.004,0.003333
hex,#E5FFE5,1,0.000326,1,0.004,0.005
hex,#E5FFFF,1,0.000326,1,0.004,0.005
hex,#E63946,1,0.000326,1,0.004,0.003333
hex,#E64A3B,1,0.000326,1,0.004,0.003333
hex,#E64B4B,1,0.000326,1,0.004,0.005
hex,#E66101,1,0.000326,1,0.004,0.003333
hex,#E66C9B,1,0.000326,1,0.004,0.003333
hex,#E6822B,1,0.000326,1,0.004,0.003333
hex,#E6832F,1,0.000326,1,0.004,0.003333
hex,#E6842A,1,0.000326,1,0.004,0.003333
hex,#E6862A,1,0.000326,1,0.004,0.005
hex,#E68BC5,1,0.000326,1,0.004,0.005
hex,#E68E74,1,0.000326,1,0.004,0.005
hex,#E6A5C7,1,0.000326,1,0.004,0.005
hex,#E6A6C7,1,0.000326,1,0.004,0.003333
hex,#E6A72E,1,0.000326,1,0.004,0.005
hex,#E6A8BF,1,0.000326,1,0.004,0.005
hex,#E6B36A,1,0.000326,1,0.004,0.003333
hex,#E6B73C,1,0.000326,1,0.004,0.003333
hex,#E6B8D7,1,0.000326,1,0.004,0.005
hex,#E6B9C8,1,0.000326,1,0.004,0.005
hex,#E6C229,1,0.000326,1,0.004,0.005
hex,#E6C7E2,1,0.000326,1,0.004,0.003333
hex,#E6D28B,1,0.000326,1,0.004,0.005
hex,#E6D4F1,1,0.000326,1,0.004,0.003333
hex,#E6D8C7,1,0.000326,1,0.004,0.003333
hex,#E6E0EC,1,0.000326,1,0.004,0.003333
hex,#E6E2EF,1,0.000326,1,0.004,0.003333
hex,#E6E4F5,1,0.000326,1,0.004,0.003333
hex,#E6E6FA,1,0.000326,1,0.004,0.005
hex,#E6EEFB,1,0.000326,1,0.004,0.003333
hex,#E6F1D1,1,0.000326,1,0.004,0.005
hex,#E6F2FA,1,0.000326,1,0.004,0.005
hex,#E72A95,1,0.000326,1,0.004,0.003333
hex,#E72E4B,1,0.000326,1,0.004,0.003333
hex,#E74C35,1,0.000326,1,0.004,0.005
hex,#E74D4D,1,0.000326,1,0.004,0.003333
hex,#E75F0C,1,0.000326,1,0.004,0.003333
hex,#E76F5A,1,0.000326,1,0.004,0.005
hex,#E76F6A,1,0.000326,1,0.004,0.005
hex,#E76F9A,1,0.000326,1,0.004,0.003333
hex,#E77C66,1,0.000326,1,0.004,0.003333
hex,#E77C6B,1,0.000326,1,0.004,0.003333
hex,#E77E82,1,0.000326,1,0.004,0.005
hex,#E7834B,1,0.000326,1,0.004,0.003333
hex,#E78520,1,0.000326,1,0.004,0.003333
hex,#E78954,1,0.000326,1,0.004,0.003333
hex,#E79A3B,1,0.000326,1,0.004,0.005
hex,#E7A2F8,1,0.000326,1,0.004,0.003333
hex,#E7A3A3,1,0.000326,1,0.004,0.005
hex,#E7A6F8,1,0.000326,1,0.004,0.003333
hex,#E7A72B,1,0.000326,1,0.004,0.005
hex,#E7A765,1,0.000326,1,0.004,0.005
hex,#E7A7C7,1,0.000326,1,0.004,0.005
hex,#E7A833,1,0.000326,1,0.004,0.003333
hex,#E7B06A,1,0.000326,1,0.004,0.003333
hex,#E7B7D2,1,0.000326,1,0.004,0.003333
hex,#E7C0C0,1,0.000326,1,0.004,0.005
hex,#E7D1CF,1,0.000326,1,0.004,0.003333
hex,#E7D5EC,1,0.000326,1,0.004,0.003333
hex,#E7D9F2,1,0.000326,1,0.004,0.003333
hex,#E7DCF5,1,0.000326,1,0.004,0.003333
hex,#E7DDD2,1,0.000326,1,0.004,0.003333
hex,#E7DDDE,1,0.000326,1,0.004,0.003333
hex,#E7E7FC,1,0.000326,1,0.004,0.005
hex,#E7E9EC,1,0.000326,1,0.004,0.003333
hex,#E7EBEC,1,0.000326,1,0.004,0.005
hex,#E7F2E3,1,0.000326,1,0.004,0.003333
hex,#E80000,1,0.000326,1,0.004,0.003333
hex,#E83B3B,1,0.000326,1,0.004,0.003333
hex,#E83E3E,1,0.000326,1,0.004,0.005
hex,#E84775,1,0.000326,1,0.004,0.003333
hex,#E84949,1,0.000326,1,0.004,0.003333
hex,#E84A2A,1,0.000326,1,0.004,0.003333
hex,#E85424,1,0.000326,1,0.004,0.005
hex,#E8598A,1,0.000326,1,0.004,0.005
hex,#E85B66,1,0.000326,1,0.004,0.005
hex,#E85D63,1,0.000326,1,0.004,0.003333
hex,#E86666,1,0.000326,1,0.004,0.003333
hex,#E866F4,1,0.000326,1,0.004,0.003333
hex,#E86E19,1,0.000326,1,0.004,0.003333
hex,#E87030,1,0.000326,1,0.004,0.003333
hex,#E8750C,1,0.000326,1,0.004,0.005
hex,#E87511,1,0.000326,1,0.004,0.005
hex,#E8783A,1,0.000326,1,0.004,0.003333
hex,#E88484,1,0.000326,1,0.004,0.003333
hex,#E88B8B,1,0.000326,1,0.004,0.003333
hex,#E88C3E,1,0.000326,1,0.004,0.005
hex,#E88D39,1,0.000326,1,0.004,0.005
hex,#E88D88,1,0.000326,1,0.004,0.005
hex,#E89000,1,0.000326,1,0.004,0.003333
hex,#E89050,1,0.000326,1,0.004,0.005
hex,#E89B17,1,0.000326,1,0.004,0.003333
hex,#E8A0A0,1,0.000326,1,0.004,0.005
hex,#E8A14A,1,0.000326,1,0.004,0.005
hex,#E8A32B,1,0.000326,1,0.004,0.003333
hex,#E8A41C,1,0.000326,1,0.004,0.003333
hex,#E8B535,1,0.000326,1,0.004,0.003333
hex,#E8B66E,1,0.000326,1,0.004,0.005
hex,#E8B85F,1,0.000326,1,0.004,0.005
hex,#E8C17D,1,0.000326,1,0.004,0.005
hex,#E8C4DE,1,0.000326,1,0.004,0.003333
hex,#E8C547,1,0.000326,1,0.004,0.003333
hex,#E8C5C5,1,0.000326,1,0.004,0.005
hex,#E8C84A,1,0.000326,1,0.004,0.005
hex,#E8CBE5,1,0.000326,1,0.004,0.003333
hex,#E8CEEC,1,0.000326,1,0.004,0.003333
hex,#E8D99A,1,0.000326,1,0.004,0.003333
hex,#E8DDF2,1,0.000326,1,0.004,0.003333
hex,#E8E1C8,1,0.000326,1,0.004,0.003333
hex,#E8EEE9,1,0.000326,1,0.004,0.005
hex,#E8F1EE,1,0.000326,1,0.004,0.003333
hex,#E8F1FA,1,0.000326,1,0.004,0.005
hex,#E8F4D1,1,0.000326,1,0.004,0.003333
hex,#E8FBE8,1,0.000326,1,0.004,0.005
hex,#E94A4A,1,0.000326,1,0.004,0.003333
hex,#E95657,1,0.000326,1,0.004,0.005
hex,#E9574C,1,0.000326,1,0.004,0.003333
hex,#E95950,1,0.000326,1,0.004,0.005
hex,#E95A43,1,0.000326,1,0.004,0.005
hex,#E95F4D,1,0.000326,1,0.004,0.003333
hex,#E9681A,1,0.000326,1,0.004,0.003333
hex,#E96B76,1,0.000326,1,0.004,0.005
hex,#E96D68,1,0.000326,1,0.004,0.005
hex,#E98250,1,0.000326,1,0.004,0.003333
hex,#E98989,1,0.000326,1,0.004,0.003333
hex,#E98A5A,1,0.000326,1,0.004,0.003333
hex,#E98C4A,1,0.000326,1,0.004,0.005
hex,#E98E8E,1,0.000326,1,0.004,0.005
hex,#E9916D,1,0.000326,1,0.004,0.003333
hex,#E994B9,1,0.000326,1,0.004,0.003333
hex,#E99675,1,0.000326,1,0.004,0.003333
hex,#E99698,1,0.000326,1,0.004,0.003333
hex,#E99A39,1,0.000326,1,0.004,0.005
hex,#E99A5A,1,0.000326,1,0.004,0.003333
hex,#E99A9A,1,0.000326,1,0.004,0.005
hex,#E99B97,1,0.000326,1,0.004,0.005
hex,#E99BA5,1,0.000326,1,0.004,0.005
hex,#E9A04B,1,0.000326,1,0.004,0.005
hex,#E9A66F,1,0.000326,1,0.004,0.005
hex,#E9A8C5,1,0.000326,1,0.004,0.005
hex,#E9B3C5,1,0.000326,1,0.004,0.005
hex,#E9B51B,1,0.000326,1,0.004,0.005
hex,#E9B51F,1,0.000326,1,0.004,0.005
hex,#E9B949,1,0.000326,1,0.004,0.003333
hex,#E9C2D6,1,0.000326,1,0.004,0.005
hex,#E9DDFB,1,0.000326,1,0.004,0.005
hex,#E9EEF0,1,0.000326,1,0.004,0.005
hex,#E9EEF5,1,0.000326,1,0.004,0.003333
hex,#E9F1FC,1,0.000326,1,0.004,0.003333
hex,#E9F4F7,1,0.000326,1,0.004,0.005
hex,#E9F5DC,1,0.000326,1,0.004,0.003333
hex,#E9F6FB,1,0.000326,1,0.004,0.003333
hex,#EA3323,1,0.000326,1,0.004,0.003333
hex,#EA4A4A,1,0.000326,1,0.004,0.003333
hex,#EA5E5B,1,0.000326,1,0.004,0.003333
hex,#EA7C78,1,0.000326,1,0.004,0.003333
hex,#EA7C79,1,0.000326,1,0.004,0.003333
hex,#EAAA00,1,0.000326,1,0.004,0.003333
hex,#EAC5CA,1,0.000326,1,0.004,0.005
hex,#EADED6,1,0.000326,1,0.004,0.005
hex,#EAE9E9,1,0.000326,1,0.004,0.003333
hex,#EAEEAC,1,0.000326,1,0.004,0.005
hex,#EAF0FC,1,0.000326,1,0.004,0.003333
hex,#EAF2F8,1,0.000326,1,0.004,0.003333
hex,#EAF2FF,1,0.000326,1,0.004,0.005
hex,#EAF4D8,1,0.000326,1,0.004,0.005
hex,#EAF4E6,1,0.000326,1,0.004,0.003333
hex,#EAF4F4,1,0.000326,1,0.004,0.003333
hex,#EAF4FC,1,0.000326,1,0.004,0.005
hex,#EAF4FF,1,0.000326,1,0.004,0.003333
hex,#EAF7EE,1,0.000326,1,0.004,0.003333
hex,#EB005F,1,0.000326,1,0.004,0.005
hex,#EB0061,1,0.000326,1,0.004,0.005
hex,#EB3472,1,0.000326,1,0.004,0.005
hex,#EB423E,1,0.000326,1,0.004,0.003333
hex,#EB5B5E,1,0.000326,1,0.004,0.003333
hex,#EBA8A5,1,0.000326,1,0.004,0.005
hex,#EBC98D,1,0.000326,1,0.004,0.003333
hex,#EBC9DA,1,0.000326,1,0.004,0.003333
hex,#EBC9E9,1,0.000326,1,0.004,0.003333
hex,#EBD7B4,1,0.000326,1,0.004,0.003333
hex,#EBE145,1,0.000326,1,0.004,0.003333
hex,#EBF8E8,1,0.000326,1,0.004,0.003333
hex,#EBFEC4,1,0.000326,1,0.004,0.003333
hex,#EC002C,1,0.000326,1,0.004,0.003333
hex,#EC2F23,1,0.000326,1,0.004,0.005
hex,#EC6A73,1,0.000326,1,0.004,0.005
hex,#EC8230,1,0.000326,1,0.004,0.005
hex,#EC8333,1,0.000326,1,0.004,0.005
hex,#ECA37E,1,0.000326,1,0.004,0.003333
hex,#ECC0BA,1,0.000326,1,0.004,0.005
hex,#ECE9B9,1,0.000326,1,0.004,0.005
hex,#ECF1E8,1,0.000326,1,0.004,0.003333
hex,#ED1C24,1,0.000326,1,0.004,0.005
hex,#ED5A9C,1,0.000326,1,0.004,0.005
hex,#ED6925,1,0.000326,1,0.004,0.003333
hex,#ED6C2A,1,0.000326,1,0.004,0.003333
hex,#ED6F93,1,0.000326,1,0.004,0.003333
hex,#ED8323,1,0.000326,1,0.004,0.003333
hex,#ED8887,1,0.000326,1,0.004,0.005
hex,#ED8936,1,0.000326,1,0.004,0.005
hex,#ED8F9B,1,0.000326,1,0.004,0.003333
